?	Curve-1_E	Curve-2_E	Curve-3_E	Curve-4_E	Curve-5_E	Curve-6_E	Curve-7_E	Curve-8_E	Curve-9_E	Curve-10_E
nm	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u
481.58	1419.39	1467.06	1432.63	1467.17	1424.38	1453.77	1462.81	1390.44	1460.83	1420.79
481.752	1440.55	1490.24	1450.97	1485.25	1467.29	1453.53	1472.4	1453.43	1438.39	1459
481.923	1613.09	1549.81	1562.53	1651.75	1524.24	1574.09	1618.03	1571.93	1594.29	1547.17
482.095	1615.76	1647.68	1657.62	1648.48	1651.09	1582.36	1658.57	1587.78	1594.25	1593.39
482.266	1634.37	1649.16	1695.83	1712.6	1666.62	1666.22	1670.06	1674.24	1653.92	1651.34
482.438	1662.11	1718.91	1711.02	1698.94	1685.41	1742.89	1714.03	1741.43	1721.63	1697.24
482.609	1743.33	1807.81	1811.88	1786.62	1788.86	1790.75	1788.79	1755.27	1792.31	1814.47
482.781	1888.56	1891.21	1880.16	1876.88	1861.6	1919.15	1908.6	1894.67	1916.94	1887.55
482.952	1988.45	2030.95	2016.46	2078.12	2009.24	2037.93	1971.73	2037.5	2070.07	2022.14
483.124	2166.75	2148.01	2159.82	2142.39	2167.19	2163.73	2127.92	2198.54	2148.7	2126.12
483.295	2506.16	2544.36	2604.99	2518.74	2531.01	2555.68	2556.47	2589.81	2588.1	2595.69
483.467	4317.03	4422.57	4325.94	4401.61	4343.23	4366.37	4410.77	4366.93	4390.1	4377.12
483.638	10695.9	10685	10622.6	10658.4	10810.5	10833.2	10814	10743.3	10767.3	10831.5
483.81	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
483.981	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
484.153	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
484.324	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
484.496	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
484.667	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
484.839	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
485.01	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
485.182	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
485.353	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
485.525	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
485.696	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
485.868	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
486.039	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
486.211	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
486.382	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
486.554	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
486.725	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
486.897	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
487.068	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
487.24	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
487.411	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
487.583	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
487.754	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
487.926	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
488.097	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
488.269	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
488.441	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
488.612	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
488.784	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
488.955	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
489.127	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
489.298	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
489.47	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
489.641	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
489.813	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
489.984	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
490.156	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
490.327	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
490.499	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
490.67	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
490.842	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
491.013	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
491.185	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
491.356	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
491.528	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
491.7	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
491.871	16371.1	16370.9	16371.4	16373.5	16365.3	16372.4	16373.5	16371.2	16374.9	16372.6
492.043	14394.5	15153.3	14909.8	15461.3	14794.6	16438.5	16210.8	15444.8	15050.4	15570.9
492.214	738.018	705.15	813.314	822.015	762.634	977.351	821.491	766.081	736.42	851.913
492.386	475.662	478.94	476.481	472.839	490.015	493.985	487.718	510.721	523.368	490.008
492.557	449.257	483.474	494.823	484.16	474.237	475.157	491.302	499.16	489.694	469.362
492.729	456.833	436.294	455.513	451.319	473.42	484.739	450.802	420.19	455.308	461.291
492.9	430.465	459.433	421.485	442.367	433.671	448.68	465.417	379.289	432.591	440.444
493.072	383.107	401.021	402.252	431.958	389.046	433.979	409.137	428.572	422.204	420.871
493.243	379.536	352.536	345.823	342.533	354.31	363.805	357.597	360.23	353.86	362
493.415	322.259	338.157	358.109	345.817	346.492	338.742	328.388	325.225	338.001	327.595
493.586	309.309	307.386	301.363	307.496	281.901	297.405	312.72	301.104	307.233	298.341
493.758	297.214	280.525	265.17	275.817	269.239	270.262	292.485	271.541	247.526	264.264
493.929	284.087	256.745	255.852	268.952	228.796	265.195	275.397	261.643	245.086	262.199
494.101	277.017	246.072	247.9	241.342	251.395	259.957	254.13	256.709	247.727	246.988
494.273	259.669	263.475	246.011	264.192	266.053	256.528	266.092	254.793	245.849	290.614
494.444	239.491	235.48	247.498	261.105	271.918	275.67	241.695	250.838	257.552	232.502
494.616	266.073	250.331	253.053	244.74	276.032	250.319	273.086	237.463	248.692	255.459
494.787	242.594	261.726	234.217	249.449	275.705	252.263	236.511	226.26	243.593	255.848
494.959	253.876	268.7	254.68	274.511	267.022	261.528	291.03	257.707	255.148	253.195
495.13	267.634	257.974	253.222	258.113	233.319	248.426	240.302	267.582	225.051	256.514
495.302	236.886	261.657	223.302	267.48	249.501	238.864	240.889	230.237	264.53	278.169
495.473	236.612	254.865	238.006	230.436	247.823	210.444	261.924	238.635	245.607	242.763
495.645	286.806	220.601	257.214	265.616	242.775	258.974	266	260.496	246.801	278.776
495.816	253.253	252.549	249.912	246.2	236.633	249.898	246.585	256.457	211.945	246.676
495.988	275.088	256.959	241.035	241.764	237.516	230.686	217.338	256.726	240.06	258.187
496.16	256.043	230.418	247.162	239.396	252.128	224.871	252.094	246.024	255.016	237.221
496.331	265.785	237.773	240.151	256.158	217.527	220.762	281.21	246.353	251.535	225.2
496.503	229.056	265.978	252.596	263.84	232.713	267.47	240.307	259.628	259.842	259.339
496.674	223.521	261.319	247.936	248.39	237.385	263.394	266.267	284.131	222.521	227.85
496.846	245.914	239.98	249.908	241.925	253.627	260.389	268.206	235.098	251.326	274.684
497.017	232.584	251.279	265.119	239.113	249.244	260.705	250.956	240.764	238.306	240.168
497.189	246.649	239.907	236.197	231.483	231.462	247.163	235.316	237.092	226.395	223.853
497.36	237.733	209.758	222.272	238.116	217.837	201.382	238.493	223.755	235.595	251.045
497.532	233.818	229.959	207.81	233.928	242.838	215.027	230.268	230.603	201.469	233.503
497.703	219.71	208.908	214.722	219.236	179.657	233.511	208.922	205.22	243.599	204.946
497.875	205.274	189.614	215.564	207.689	175.415	229.109	217.852	185.94	214.7	233.751
498.047	175.355	184.132	207.404	216.776	196.352	204.267	220.877	212.022	215.448	210.612
498.218	184.242	215.168	206.5	174.182	200.323	204.476	191.965	196.379	200.672	201.319
498.39	212.348	186.557	175.186	196.218	189.268	207.449	202.865	189.194	194.905	169.254
498.561	216.609	205.711	188.16	218.173	201.851	171.728	183.918	202.66	173.169	212.632
498.733	221.73	210.201	206.818	221.291	205.209	180.3	209.105	190.294	207.42	199.457
498.904	211.21	201.726	208.301	222.711	180.831	198.391	199.513	201.229	210.621	220.007
499.076	221.083	215.566	200.254	217.242	219.388	209.665	231.262	180.09	221.625	214.251
499.247	227.954	236.075	224.478	252.517	220.006	241.826	217.677	211.159	225.094	224.542
499.419	215.366	228.292	236.557	248.112	238.603	213.342	227.787	243.103	249.368	209.694
499.591	240.452	235.543	251.102	256.686	220.392	222.935	236.183	231.104	231.15	224.382
499.762	263.717	212.08	238.875	248.676	226.225	257.493	232.994	255.792	264.291	237.26
499.934	247.988	233.92	225.879	257.102	227.798	239.319	225.928	249.065	232.405	223.45
500.105	230.827	260.844	250.191	232.96	228.528	244.877	223.47	227.688	237.314	215.628
500.277	232.929	245.969	254.416	252.696	237.886	248.02	234.588	228.97	243.318	235.464
500.448	228.153	247.656	246.305	238.416	237.609	225.888	248.868	250.532	244.157	205.188
500.62	246.599	237.867	248.207	252.906	256.209	257.428	259.104	268.242	298.64	279.427
500.791	261.436	256.887	231.722	223.943	255.203	234.267	266.428	259.18	261.507	240.958
500.963	235.243	237.889	213.655	240.419	226.804	234.965	232.496	231.893	265.141	229.76
501.135	227.965	229.787	232.886	233.424	241.924	229.066	235.442	231.246	230.257	221.361
501.306	216.356	220.398	229.044	235.121	225.364	191.685	207.77	223.245	242.199	211.122
501.478	225.285	213.321	179.209	195.46	199.765	217.844	208.493	208.713	185.145	179.029
501.649	205.333	185.271	191.422	197.498	171.396	191.196	188.161	196.429	181.303	206.75
501.821	155.932	185.966	170.678	204.12	162.312	174.851	170.215	165.488	180.438	171.328
501.992	165.67	181.692	179.018	182.856	137.016	174.432	191.962	163.993	163.056	167.635
502.164	191.328	179.711	183.332	179.503	165.108	141.218	210.258	173.764	189.253	188.364
502.336	169.344	165.136	173.111	187.313	194.77	196.916	167.748	174.493	184.481	192.864
502.507	179.503	198.761	155.711	169.64	165.364	192.068	207.649	181.104	173.357	193.2
502.679	169.18	170.154	151.965	176.5	168.131	176.551	185.026	200.201	173.674	191.575
502.85	174.109	193.25	179.754	172.728	163.546	150.806	173.893	177.871	191.076	170.374
503.022	176.694	190.879	164.773	148.889	165.616	169.706	168.397	174.771	160.405	159.495
503.193	185.992	186.147	187.025	201.137	160.811	162.994	176.3	186.769	171.253	171.702
503.365	181.03	165.808	148.882	166.722	174.809	201.828	177.322	173.173	186.866	185.146
503.536	171.117	159.672	158.391	177.039	184.587	191.915	177.389	185.379	176.144	162.286
503.708	188.359	166.024	179.212	159.723	161.529	170.194	161.408	178.957	175.442	174.52
503.88	167.523	188.406	171.468	179.243	176.726	203.19	190.751	162.175	173.596	157.247
504.051	167.382	162.736	168.671	164.736	169.427	170.091	162.15	170.281	199.305	193.847
504.223	177.771	167.544	154.58	174.866	157.987	165.844	173.348	164.701	197.683	149.39
504.394	166.981	177.034	179.514	165.919	165.849	195.119	190.35	182.47	185.112	151.274
504.566	194.645	209.961	185.822	169.391	203.597	177.397	181.708	176.255	172.251	178.239
504.737	175.101	162.244	191.25	197.159	160.394	199.569	204.934	180.378	179.313	184.484
504.909	172.377	163.553	180.254	174.53	148.224	171.115	165.9	180.791	188.197	191.477
505.081	165.394	172.125	186.425	181.77	195.53	187.314	199.23	185.117	186.722	192.625
505.252	172.942	191.557	209.573	214.14	186.254	198.854	178.602	190.324	192.981	180.694
505.424	195.538	184.352	191.019	179.506	193.545	164.497	173.785	189.71	193.686	174.556
505.595	180.521	180.93	188.894	187.669	195.864	177.167	200.361	209.664	202.864	185.359
505.767	198.742	177.097	202.905	185.143	175.206	184.366	188.896	201.338	197.961	205.676
505.939	200.227	201.95	190.463	209.741	190.075	207.123	183.006	187.842	198.652	192.71
506.11	191.48	181.124	216.646	191.271	188.685	183.93	191.611	186.987	207.502	206.028
506.282	210.636	210.257	216.629	216.199	205.739	178.977	184.813	204.052	205.142	198.423
506.453	183.625	201.581	186.731	183.422	209.111	183.692	195.81	220.004	196.999	208.881
506.625	208.052	196.52	194.011	205.799	204.183	208.909	211.842	197.129	194.355	206.62
506.796	180.761	175.985	210.748	189.388	194.226	219.919	219.483	190.826	209.806	178.818
506.968	191.385	169.702	214.996	164.441	199.472	210.17	213.106	204.089	215.596	197.744
507.14	215.337	186.126	212.187	181.127	192.249	189.438	181.463	202.061	183.433	176.235
507.311	205.205	183.716	190.756	182.389	210.334	183.407	215.937	193.334	205.286	192.208
507.483	181.154	204.008	198.417	211.705	175.985	202.405	194.229	211.326	210.908	200.644
507.654	161.554	180.841	152.725	209.249	182.001	195.789	172.585	177.568	174.294	181.087
507.826	189.665	159.223	199.659	172.551	182.439	191.812	180.85	214.31	181.016	193.658
507.997	182.871	162.201	177.19	179.893	180.526	184.247	183.822	167.687	171.656	170.164
508.169	141.802	162.461	177.683	171.921	165.101	194.221	155.324	179.994	157.8	162.719
508.341	164.226	170.755	157.296	146.703	167.999	159.978	169.274	147.584	167.401	152.356
508.512	150.105	138.261	143.451	148.444	136.517	141.03	142.145	160.532	144.87	158.921
508.684	146.133	145.505	151.972	142.43	170.283	140.369	144.545	134.888	141.915	152.656
508.855	136.446	154.833	157.969	145.455	152.56	152.018	160.738	151.885	143.937	142.686
509.027	159.503	142.751	147.959	139.911	130.529	156.529	157.645	175.857	150.906	155.296
509.199	141.07	141.458	153.948	153.353	141.708	135.869	147.103	161.031	181.186	186.511
509.37	140.433	152.228	163.728	147.919	146.66	145.103	136.587	165.248	164.398	159.345
509.542	155.753	150.588	149.17	146.311	134.423	161.418	158.244	138.824	162.722	158.691
509.713	168.593	158.839	187.841	144.131	145.664	131.678	160.18	175.923	157.573	170.524
509.885	154.807	163.562	164.163	179.786	167.88	175.196	171.748	158.586	176.747	151.921
510.057	158.912	126.83	159.143	149.752	148.444	160.792	152.091	172.733	164.112	163.357
510.228	144.491	167.396	177.865	167.402	157.527	171.926	168.235	141.937	152.986	162.866
510.4	142.136	172.355	179.725	173.136	172.804	164.572	160.422	165.431	163.125	141.053
510.571	166.945	146.537	163.168	169.863	144.475	158.301	144.136	170.429	178.149	141.567
510.743	155.163	139.059	139.159	154.583	131.992	135.558	143.167	131.913	160.102	145.598
510.914	138.953	118.628	159.141	132.889	159.459	158.289	128.721	156.643	168.337	170.313
511.086	153.382	167.525	154.864	148.043	126.928	156.759	145.614	177.129	178.839	151.804
511.258	148.455	146.084	139.926	133.854	134.259	148.079	147.942	158.194	148.391	164.896
511.429	139.121	157.454	148.578	118.601	138.92	158.449	117.676	134.612	148.796	140.297
511.601	146.925	146.31	149.139	147.36	130.335	139.875	147.184	142.692	136.492	129.27
511.772	132.215	141.256	155.471	141.812	133.459	138.046	138.418	140.859	144.571	122.995
511.944	135.856	148.54	135.105	119.07	103.086	136.247	148.44	118.603	131.424	121.525
512.116	144.885	116.47	133.948	145.317	140.439	118.212	153.829	137.17	140.385	141.098
512.287	145.393	121.546	134.009	129.273	135.009	143.555	124.649	125.599	117.941	114.439
512.459	112.139	127.873	121.041	133.382	119.828	128.624	140.638	123.513	128.711	122.482
512.63	125.17	148.582	148.19	139.725	127.904	141.159	155.896	136.543	165.767	127.834
512.802	140.802	145.383	131.635	140.746	125.715	150.093	127.461	152.902	133.857	142.227
512.974	140.355	139.99	147.72	168.102	143.028	155.501	160.796	132.221	150.195	138.584
513.145	153.714	132.981	154.684	138.953	133.056	157.788	176.572	153.695	167.959	129.617
513.317	144.217	129.607	109.328	139.021	151.055	136.259	119.934	139.777	154.787	138.52
513.488	136.405	145.077	137.128	132.23	136.089	149.746	128.881	152.749	155.728	141.25
513.66	140.842	143.161	160.825	144.48	125.889	160.259	136.505	159.353	141.123	149.583
513.832	161.455	161.336	159.983	163.873	130.658	144.791	154.924	157.537	154.179	133.142
514.003	150.915	145.182	149.197	146.011	149.865	127.393	163.412	149.921	154.121	160.153
514.175	160.279	138.754	141.784	144.94	140.238	149.492	141.119	135.45	163.73	154.165
514.346	169.358	154.392	132.597	151.818	133.488	140.309	156.513	159.361	133.865	136.466
514.518	128.621	146.903	141.205	142.661	132.132	136.049	148.058	158.869	155.317	154.744
514.69	141.077	118.901	158.278	137.92	149.445	151.177	166.106	159.722	149.376	138.625
514.861	153.761	146.363	153.511	151.084	144.675	148.585	145.089	144.039	151.39	147.181
515.033	163.647	127.511	149.621	157.122	124.6	158.254	159.851	116.253	140.994	130.991
515.204	150.175	139.213	164.867	158.617	148.341	146.972	168.324	168.952	161.821	159.071
515.376	144.911	127.669	139.359	141.783	131.745	169.679	131.482	157.194	126.66	137.174
515.548	134.478	153.672	148.233	140.035	145.688	160.236	142.036	163.191	175.594	150.39
515.719	150.901	152.949	149.932	156.209	153.882	138.066	165.672	144.382	133.883	137.155
515.891	148.586	152.311	138.249	161.097	145.299	140.589	147.469	144.965	147.956	138.479
516.063	165.697	155.98	163.294	155.159	148.01	144.037	157.147	154.884	160.515	158.486
516.234	147.666	156.215	136.102	160.92	139.568	154.338	160.026	154.633	173.033	141.628
516.406	145.136	152.472	151.625	149.238	158.445	156.612	160.611	133.817	170.717	158.829
516.577	161.866	145.936	169.05	149.193	141.324	163.72	169.145	166.642	143.523	170.001
516.749	152.227	144.421	135.651	159.689	152.541	130.545	152.553	141.403	144.154	128.436
516.921	126.581	149.249	162.319	163.781	144.639	144.267	153.536	144.796	140.831	142.401
517.092	148.382	144.698	136.74	163.155	132	160.21	160.372	140.052	151.604	150.047
517.264	146.303	134.692	160.186	166.199	146.12	168.507	155.494	153.71	161.012	138.873
517.435	144.631	164.247	133.217	139.678	130.38	124.367	144.978	125.832	153.559	134.408
517.607	131.756	134.96	143.155	147.474	138.177	152.604	143.742	152.64	135.453	146.246
517.779	119.637	153.618	135.741	146.447	144.969	144.693	132.307	114.887	136.122	153.745
517.95	128.631	143.724	149.786	147.689	152.178	140.94	139.913	141.928	163.705	141.231
518.122	131.532	133.776	132.479	125.205	133.405	148.507	137.801	147.12	154.377	129.888
518.293	139.317	135.875	148.81	139.363	143.594	140.455	154.144	142.863	155.355	152.136
518.465	163.516	136.228	159.738	132.152	127.114	154.024	161.514	139.406	140.519	152.896
518.637	146.657	147.012	154.493	159.286	134.319	163.94	175.025	148.068	152.492	144.287
518.808	151.802	142.268	151.805	158.927	134.814	144.233	129.343	154.378	162.796	139.816
518.98	135.555	128.845	162.857	148.799	142.101	157.404	167.694	148.25	160.905	140.749
519.152	118.828	151.869	158.343	154.173	146.063	143.956	163.883	151.036	158.51	151.772
519.323	126.941	142.597	160.38	134.305	137.968	127.845	159.096	138.466	153.951	138.259
519.495	131.189	157.962	151.007	148.705	157.581	156.625	155.85	161.843	152.58	143.941
519.666	133.18	158.181	141.871	143.346	146.975	127.511	153.979	154.063	154.957	160.199
519.838	116.714	137.397	121.394	126.846	136.734	140.06	141.639	108.053	120.18	118.844
520.01	138.872	147.877	151.278	141.057	141.37	114.975	141.358	144.008	131.808	126.73
520.181	134.432	118.119	136.548	156.328	115.834	113.982	149.121	117.993	138.835	105.354
520.353	126.065	133.869	111.622	125.221	100.33	139.792	148.828	116.265	137.223	132.622
520.525	123.359	109.508	123.599	133.458	114.177	145.213	113.976	128.235	116.587	109.196
520.696	122.087	133.599	140.242	111.476	104.296	131.837	144.349	145.808	136.257	135.382
520.868	126.598	130.886	136.585	122.519	117.657	144.913	129.548	145.849	145.615	131.045
521.039	131.401	133.842	131.175	131.024	135.958	139.53	163.236	153.052	150.707	119.786
521.211	161.559	160.744	141.212	144.316	141.525	110.655	161.037	132.171	148.142	159.056
521.383	135.446	136.024	124.043	123.894	143.259	129.136	144.451	150.337	127.503	147.354
521.554	121.106	118.908	133.579	139.68	129.03	125.942	133.746	125.481	145.347	126.69
521.726	146.459	127.38	133.291	146.798	131.75	123.789	141.777	127.954	125.191	148.814
521.898	130.519	138.948	135.612	138.715	124.133	135.59	148.486	153.847	150.395	154.362
522.069	136.486	140.762	135.57	169.219	126.86	137.166	150.079	139.021	131.394	144.858
522.241	143.881	165.407	149.879	137.55	126.674	143.643	137.385	139.266	159.327	157.056
522.412	124.309	131.071	146.348	129.941	138.119	141.974	141.708	153.439	135.583	147.996
522.584	134.187	163.225	145.22	131.785	133.316	121.556	130.014	121.321	139.037	142.965
522.756	146.732	133.768	160.505	142.042	126.362	170.123	145.777	113.01	155.25	143.347
522.927	113.379	109.596	124.835	123.122	127.826	109.261	127.307	123.212	117.311	119.616
523.099	110.736	152.214	111.207	145.791	144.114	126.819	122.184	142.673	122.941	129.403
523.271	113.727	104.882	127.972	119.59	142.24	122.677	142.153	127.721	124.316	108.27
523.442	119.217	113.38	137.062	118.893	135.242	128.364	127.874	126.296	115.604	124.534
523.614	120.533	142.714	118.955	123.18	116.205	114.397	127.114	113.471	140.85	106.034
523.785	117.492	136.345	121.163	138.657	143.117	144.241	125.005	132.114	128.509	155.956
523.957	116.635	104.849	106.355	123.4	127.181	118.237	120.72	121.658	154.874	140.938
524.129	140.87	147.136	151.834	138.956	145.898	164.37	142.214	145.88	161.225	149.829
524.3	146.781	133.286	142.944	140.588	130.434	138.182	159.012	151.081	133.258	146.626
524.472	140.99	149.263	136.241	130.93	137.792	125.347	133.944	150.739	153.769	141.967
524.644	149.532	136.663	155.694	136.017	129.725	145.215	151.106	159.996	139.805	153.012
524.815	162.934	158.269	145.229	151.041	132.704	175.213	140.201	162.018	158.005	143.01
524.987	140.403	141.641	150.841	150.299	154.646	160.58	173.471	161.918	157.247	180.121
525.159	158.209	134.138	131.34	138.261	156.808	147.608	138.325	166.336	139.772	141.792
525.33	160.618	176.974	186.594	168.681	166.21	163.346	170.099	184.989	164.096	170.627
525.502	168.968	168.171	152.308	163.049	156.062	160.65	149.815	179.104	195.662	164.765
525.674	166.657	181.366	178.586	158.516	164.783	161.739	178.129	170.696	176.429	147.641
525.845	174.531	169.694	168.263	201.428	161.651	176.129	186.895	161.5	182.278	164.286
526.017	162.348	176.998	176.021	187.82	135.616	171.108	179.379	159.433	180.825	166.466
526.188	171.794	166.292	157.467	160.988	158.029	179.892	146.033	167.305	165.636	166.277
526.36	165.2	165.528	156.001	165.147	145.117	158.93	177.351	175.985	153.841	157.414
526.532	154.195	169.985	148.165	157.96	150.966	148.174	143.232	150.604	170.45	152.042
526.703	154.17	139.578	137.051	148.13	122.428	140.851	156.653	142.812	153.424	146.252
526.875	139.354	139.9	128.016	137.542	150.811	160.775	135.155	139.349	148.183	123.412
527.047	147.276	137.592	128.841	151.253	130.684	141.089	137.973	142.157	144.311	148.264
527.218	131.969	127.62	139.112	127.492	112.035	133.565	147.134	144.202	153.03	122.055
527.39	147.362	123.396	127.774	141.091	142.559	134.92	132.241	127.97	143.046	127.179
527.562	129.386	126.152	142.97	136.475	128.36	134.539	134.759	132.05	135.76	131.708
527.733	120.453	106.394	124.239	139.465	112.546	112.093	143.288	145.226	144.734	143.345
527.905	135.504	124.343	145.022	141.677	120.536	120.761	144.609	115.852	151.794	136.053
528.077	131.785	116.211	117.904	116.104	132.271	132.276	116.167	130.236	137.479	135.646
528.248	123.136	122.134	117.227	119.401	122.497	119.233	107.811	117.857	122.227	117.095
528.42	135.114	137.625	126.361	148.508	129.637	145.047	148.351	119.966	138.382	125.572
528.591	139.997	139.874	131.484	135.628	151.82	119.252	153.866	130.359	139.763	141.43
528.763	141.343	140.343	133.035	142.886	114.808	124.071	151.722	146.166	128.16	143.654
528.935	132.251	124.891	141.928	127.872	138.617	128.141	134.952	129.616	144.951	134.562
529.106	143.138	129.86	141.849	121.441	143.361	146.265	134.657	150.808	137.418	155.533
529.278	121	144.939	140.934	123.42	143.084	133.092	146.45	134.56	136.52	126.371
529.45	127.658	139.523	161.688	135.963	129.808	138.403	150.627	142.041	137.687	137.156
529.621	126.894	132.442	139.354	127.57	134.5	123.47	139.843	138.232	131.475	127.674
529.793	145.493	146.679	162.76	137.221	138.269	154.721	154.302	147.455	148.329	141.253
529.965	136.602	138.22	168.184	135.323	134.169	131.447	134.514	130.507	149.45	137.383
530.136	133.777	134.306	115.572	135.981	134.811	145.354	122.365	140.072	121.856	148.454
530.308	132.063	121.54	120.178	123	109.25	134.086	121.761	132.062	125.156	141.946
530.48	105.518	118.618	120.939	128.964	116.295	123.365	143.548	119.173	146.727	121.909
530.651	122.413	136.11	114.239	122.674	117.58	147.324	123.166	129.322	123.531	116.505
530.823	138.712	121.778	129.047	130.572	121.377	118.964	123.736	129.444	120.008	121.612
530.995	137.317	141.952	117.883	160.068	129.241	122.685	118.386	130.395	137.566	135.939
531.166	144.94	143.098	140.246	154.668	141.392	140.51	142.478	157.406	162.406	147.664
531.338	138.708	138.8	133.797	137.689	118.822	132.556	139.254	139.353	132.529	133.263
531.51	125.464	120.192	123.139	122.092	115.047	127.695	142.318	138.336	130.462	126.255
531.681	113.327	127.344	140.357	136.958	106.558	133.125	123.092	112.47	129.036	115.19
531.853	135.535	137.337	120.387	117.212	117.648	126.429	127.751	134.253	108.879	133.335
532.025	137.668	137.545	130.021	117.466	117.031	135.84	135.24	115.686	133.056	122.883
532.196	125.924	124.52	119.983	132.614	121.721	135.195	138.865	123.15	127.501	129.494
532.368	126.453	131.445	154.841	112.672	113.507	129.104	133.623	134.554	126.54	124.903
532.54	135.519	143.7	126.399	137.726	119.812	136.678	130.333	124.873	128.157	128.01
532.711	135.705	136.428	124.946	147.864	119.845	142.582	135.856	152.432	152.755	137.14
532.883	107.862	126.138	144.066	125.299	131.772	110.292	144.392	137.684	134.838	125.582
533.055	129.115	110.376	119.635	123.074	113.474	123.93	127.576	131.655	129.02	117.858
