?	Curve-1_E	Curve-2_E	Curve-3_E	Curve-4_E	Curve-5_E	Curve-6_E	Curve-7_E	Curve-8_E	Curve-9_E	Curve-10_E
nm	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u
473.692	312.204	290.251	320.801	315.405	362.684	331.578	306.603	298.434	293.481	306.465
473.863	360.475	342.014	304.5	345.055	307.872	330.796	332.855	349.792	357.009	337.66
474.035	375.589	388.051	422.155	369.371	384.692	377.011	371.88	371.071	396.096	383.73
474.206	432.618	444.93	484.546	478.773	467.778	440.923	460.858	419.259	454.999	443.996
474.378	501.815	546.897	532.643	494.405	538.989	488.535	493.96	539.531	545.956	547.463
474.549	569.149	542.635	579.543	543.754	531.758	571.333	544.794	535.691	574.371	584.108
474.721	570.173	587.047	597.229	582.568	574.026	611.373	570.18	591.333	553.419	597.236
474.892	609.182	623.656	623.002	596.501	597.655	607.231	625.466	603.857	589.533	647.598
475.064	638.137	608.738	614.847	620.693	621.456	624.605	618.35	611.548	590.992	615.632
475.235	626.129	614.073	610.169	613.68	612.946	627.529	626.848	576.945	631.289	618.641
475.406	658.545	657.576	658.845	638.703	697.104	668.075	659.634	618.968	651.878	661.405
475.578	673.916	664.381	692.06	656.177	660.654	699.892	650.108	658.994	648.587	690.954
475.749	705.303	707.655	712.986	682.548	709.478	658.008	699.741	687.199	692.381	677.537
475.921	724.841	733.875	691.784	745.712	696.435	739.957	747.436	765.94	742.981	718.081
476.092	758.066	746.43	743.291	729.476	776.209	783.006	717.918	756.567	719.42	764.215
476.264	788.223	754.706	813.793	778.451	763.448	802.77	784.866	801.004	791.149	776.762
476.435	805.424	816.898	775.768	799.312	804.427	794.368	796.947	795.528	827.73	811.154
476.607	804.384	803.792	803.627	795.003	766.183	798.461	760.906	758.045	779.951	789.303
476.778	764.833	787.513	800.447	788.201	824.188	785.105	775.287	809.174	754.295	818.511
476.95	787.835	794.862	801.244	745.129	778.487	812.045	763.069	797.974	786.756	807.281
477.121	784.433	816.578	856.433	804.536	829.625	786.89	770.522	830.245	799.352	840.678
477.293	761.949	804.353	840.068	795.344	794.963	818.448	832.722	793.465	850.812	837.722
477.464	836.374	863.184	860.895	838.985	860.236	830.151	887.434	872.409	862.346	858.93
477.636	755.818	785.815	793.61	790.444	778.911	825.521	795.26	793.585	825.997	807.829
477.807	740.128	766.907	804.95	782.341	797.445	777.837	814.167	766.04	816.119	757.973
477.979	800.055	785.779	778.088	796.179	812.734	766.093	757.413	801.485	774.494	742.255
478.15	746.764	815.697	795.999	769.653	810.621	783.021	747.302	834.809	777.808	786.509
478.322	827.249	843.411	828.361	831.241	898.894	841.394	868.748	852.892	834.405	869.1
478.493	944.479	919.311	954.499	943.84	925.283	891.636	943.946	931.29	919.566	899.398
478.665	960.676	975.672	1011	939.153	977.344	997.73	918.708	941.919	985.844	959.417
478.836	1020.64	1016.14	1042.78	985.079	1035.3	1022.68	1005.5	1046.65	1067	1044.34
479.008	991.725	1001.02	997.088	1031.97	990.693	1002.54	1006.66	1004.07	1028.43	1025.71
479.179	1067.22	1060.23	1085.78	1069.43	1081.5	1032.58	1089.82	1083.95	1017.41	1068.1
479.351	1057.02	1096.32	1105.43	1086.72	1113.86	1082.31	1091.38	1061.61	1090.94	1126.33
479.522	1159.42	1233.02	1145.28	1171.91	1134.61	1125.95	1159.94	1152.32	1113.32	1159.59
479.694	1207.96	1254.49	1222.1	1215.05	1205.16	1180.78	1197.53	1179.84	1219.96	1179.62
479.865	1301.85	1326.36	1323.83	1319.58	1307.18	1306.69	1341.22	1273.93	1335.11	1304.48
480.037	1309.01	1313	1348.72	1328.7	1307.62	1308.2	1313.68	1270.1	1328.35	1346.66
480.208	1298.84	1340.56	1345.42	1277.23	1328.56	1315.15	1327.94	1301.3	1322.66	1337.41
480.38	1381.83	1366.94	1359.22	1334.37	1335.72	1371.23	1350.83	1336.77	1350.09	1313.13
480.551	1420.21	1382.29	1365.33	1357.21	1356.12	1390.5	1375.24	1360.32	1395.59	1362.23
480.723	1335.89	1401.05	1353.82	1406.22	1340.1	1318.64	1376.89	1374.36	1384.55	1333.22
480.894	1346.59	1347.07	1397.23	1381.92	1351.42	1359.96	1318.27	1334.15	1333.86	1305.18
481.066	1358.38	1332.56	1337.06	1292.69	1335.88	1335.77	1334.21	1339.02	1362.25	1358.13
481.237	1331.55	1352.9	1399.14	1377.44	1363.35	1333.82	1335.31	1329.18	1381.6	1341.2
481.409	1395.23	1407.14	1439.35	1424.02	1381.71	1353.89	1380.04	1367.88	1424.05	1402.26
481.58	1398.86	1424.08	1421.35	1412.3	1462.42	1452.01	1404.38	1444.25	1413.37	1401.01
481.752	1465.22	1450	1460.96	1434.55	1462.8	1495.45	1468.96	1472.07	1471.79	1507.92
481.923	1632.85	1563.59	1628.16	1616.67	1548.95	1591.99	1566.61	1615.96	1598.75	1540.78
482.095	1618.61	1629.06	1630.11	1635.52	1671.28	1616.07	1644.81	1671.66	1640.03	1657.61
482.266	1663.62	1686.76	1675.32	1678.53	1621.26	1670.59	1638.52	1669.41	1683.01	1649.11
482.438	1663.59	1744.48	1730.55	1755.96	1676.5	1680.5	1719.12	1717.8	1706.95	1635.71
482.609	1766.1	1807.8	1786.52	1798.08	1801.46	1792.77	1785.7	1758.91	1759.65	1828.71
482.781	1906.87	1903.56	1900.49	1893.16	1927.12	1926.33	1866.69	1854.66	1891.14	1828.27
482.952	2058.63	2098.61	1975.99	2031.18	2041.43	2002.51	1994.75	2022.58	2062.83	1988.97
483.124	2136.72	2152.1	2193.52	2151.99	2134.64	2126.08	2131.93	2140.82	2115.12	2151
483.295	2515.11	2494.22	2500.39	2577.5	2510.31	2530.91	2552.35	2504.29	2533.84	2506.34
483.467	4158.23	4149.29	4230.89	4174.33	4209.13	4225.16	4221.86	4241.77	4166.71	4219.29
483.638	10132.5	10238.3	10137.4	10213.1	10301.8	10160.1	10248.6	10244.3	10171.8	10371.3
483.81	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
483.981	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
484.153	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
484.324	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
484.496	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
484.667	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
484.839	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
485.01	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
485.182	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
485.353	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
485.525	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
485.696	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
485.868	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
486.039	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
486.211	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
486.382	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
486.554	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
486.725	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
486.897	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
487.068	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
487.24	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
487.411	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
487.583	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
487.754	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
487.926	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
488.097	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
488.269	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
488.441	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
488.612	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
488.784	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
488.955	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
489.127	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
489.298	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
489.47	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
489.641	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
489.813	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
489.984	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
490.156	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
490.327	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
490.499	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
490.67	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
490.842	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
491.013	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
491.185	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
491.356	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
491.528	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
491.7	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
491.871	16373.9	16373.8	16377	16372.8	16371.9	16373.1	16369.5	16374.6	16375.2	16371.4
492.043	16222.7	15913.7	15951.3	12948.6	13720.1	14111.8	14799.5	13178.5	12645.2	13389
492.214	1251.38	975.83	962.569	688.248	657.203	697.097	844.578	657.822	674.304	661.883
492.386	491.751	482.615	484.501	488.898	491.218	477.08	504.25	496.772	495.644	465.693
492.557	478.459	497.567	460.839	463.049	469.95	461.099	460.837	480.086	467.933	458.955
492.729	465.468	420.448	428.749	434.889	441.139	432.342	455.843	460.993	432.747	439.956
492.9	415.553	404.638	416.021	416.079	403.38	412.602	407.132	377.693	439.939	444.436
493.072	384.727	370.473	438.053	398.692	375.628	408.666	433.139	404.072	417.317	422.409
493.243	378.101	355.288	351.989	337.679	342.112	378.821	348.603	349.476	351.112	362.927
493.415	325.101	294.996	328.925	341.313	310.343	311.304	320.961	326.111	319.881	343.3
493.586	299.169	295.347	291.823	289.71	292.268	304.4	303.483	310.746	282.179	283.846
493.758	245.804	280.266	259.573	249.62	271.764	264.889	237.746	278.461	273.752	286.563
493.929	274.221	270.694	274.417	237.817	252.484	247.697	255.56	236.808	282.909	267.645
494.101	239.352	253.965	241.666	274.924	244.536	226.15	252.746	273.01	223.849	259.381
494.273	255.278	274.668	244.032	241.313	236.029	259.293	238.179	220.423	224.154	284.581
494.444	247.733	243.934	230.553	238.027	230.363	268.225	235.192	226.842	245.258	273.29
494.616	245.469	253.085	255.602	276.927	248.509	247.968	231.409	274.132	247.495	242.225
494.787	231.817	210.599	246.876	254.199	240.11	239.892	252.838	234.893	238.568	221.775
494.959	244.47	218.284	250.079	266.166	232.842	245.157	243.316	257.426	244.102	251.388
495.13	268.387	273.559	253.406	233.368	266.318	233.269	236.199	228.221	248.926	219.501
495.302	245.424	252.12	245.645	254.911	243.953	239.52	247.878	231.742	238.454	249.377
495.473	253.376	223.854	257.778	254.146	251.9	246.053	224.054	248.16	250.355	240.369
495.645	231.226	254.339	243.295	245.267	204.373	253.729	238.294	229.869	254.777	223.571
495.816	236.864	247.318	241.856	250.058	236.57	228.66	226.21	226.329	251.6	250.792
495.988	267.001	261.488	256.927	248.273	257.253	253.494	248.088	243.49	232.685	258.75
496.16	226.627	222.619	231.602	245.561	240.688	239.604	228.346	244.637	234.206	248.622
496.331	248.95	214.393	236.6	235.02	254.224	252.549	222.19	241.728	227.463	253.653
496.503	242.396	254.74	250.568	235.264	231.872	276.583	245.538	234.647	254.022	235.968
496.674	251.733	259.996	271.279	250.726	233.627	254.135	243.503	243.693	236.822	245.014
496.846	237.404	256.418	257.208	251.821	255.128	227.576	200.659	259.94	257.159	244.663
497.017	240.422	227.883	236.585	205.032	250.696	232.563	222.758	245.244	235.084	215.155
497.189	214.328	208.37	201.113	228.883	231.284	231.103	216.518	210.136	245.432	195.553
497.36	207.779	231.092	215.926	228.247	217.321	204.361	190.57	202.682	204.264	215.881
497.532	226.286	205.059	216.821	224.99	204.915	227.21	209.458	219.503	242.111	219.041
497.703	191.351	212.246	198.609	217.498	210.663	222.901	224.468	216.615	230.902	200.849
497.875	195.448	190.072	209.025	195.591	206.338	193.491	216.92	210.263	190.819	199.434
498.047	199.706	180.584	215.825	200.132	219.725	196.893	210.182	203.283	206.573	186.173
498.218	207.969	197.912	195.808	193.617	181.535	206.873	212.523	194.463	180.379	182.416
498.39	209.768	204.155	214.12	188.217	206.562	208.963	178.796	185.654	203.195	205.993
498.561	206.395	201.663	180.942	197.44	171.411	186.576	209.904	223.28	196.175	189.289
498.733	180.05	212.107	191.252	216.713	199.105	205.216	189.596	197.026	219.994	211.378
498.904	198.15	219.821	222.656	172.723	203.469	189.396	199.959	205.105	223.132	192.962
499.076	193.211	212.926	216.613	205.852	192.569	202.644	185.077	197.048	221.074	207.925
499.247	213.191	209.024	233.438	225.243	215.67	230.842	242.542	216.738	218.581	198.917
499.419	211.403	246.079	233.889	226.268	216.71	208.614	197.611	200.489	241.732	211.039
499.591	254.573	212.08	245.938	214.645	215.001	223.875	231.523	213.825	216.223	220.074
499.762	247.412	235.397	234.292	237.112	209.312	213.386	218.762	215.462	237.001	243.373
499.934	230.177	221.336	210.5	221.073	236.766	223.512	227.973	235.629	229.357	239.548
500.105	209.168	227.281	234.342	225.617	236.391	231.455	224.443	224.238	240.713	224.559
500.277	231.851	243.976	236.738	263.586	225.31	253.997	222.376	236.197	245.298	232.019
500.448	235.478	233.326	238.686	229.984	198.384	214.776	226.276	241.51	250.623	239.293
500.62	256.945	254.532	244.308	238.144	258.497	253.917	244.447	259.321	242.512	244.587
500.791	227.693	257.713	230.622	227.791	230.897	245.735	224.365	241.427	260.976	243.91
500.963	233.943	250.041	261.44	236.797	247.064	249.977	233.371	253.697	256.608	253.95
501.135	193.466	224.256	199.439	209.051	211.043	225.023	228.305	231.79	246.046	215.731
501.306	206.449	186.863	233.765	218.74	178.339	208.417	226.399	210.76	211.186	232.363
501.478	177.421	199.83	203.499	184.677	208.979	198.112	188.968	210.646	200.601	184.989
501.649	195.429	182.22	194.48	168.931	184.225	174.955	187.945	188.934	198.503	198.619
501.821	170.009	195.86	194.593	167.902	172.882	184.555	183.937	161.124	175.804	147.922
501.992	168.51	188.836	168.707	148.354	142.108	164.425	176.109	160.74	172.381	182.841
502.164	176.914	173.989	177.107	186.584	149.658	171.729	198.222	183.648	184.349	166.893
502.336	149.81	151.533	159.017	176.63	164.94	178.475	177.026	169.072	154.493	152.641
502.507	191.893	171.515	164.81	185.152	171.006	169.534	175.452	180.595	186.208	190.359
502.679	156.764	195.807	161.875	158.749	168.053	183.476	177.119	172.183	169.615	165.308
502.85	160.947	179.475	158.455	157.494	181.941	176.96	169.259	163.554	181.611	163.475
503.022	160.915	164.508	173.023	178.252	157.238	167.668	172.67	158.655	184.988	170.164
503.193	166.894	158.854	173.618	165.069	162.397	176.112	149.729	171.394	170.739	167.519
503.365	157.165	165.072	167.92	167.482	167.514	169.04	171.612	167.044	159.111	169.107
503.536	154.805	157.587	177.429	172.405	166.503	177.469	173.567	173.585	176.442	160.003
503.708	168.712	162.638	142.2	157.527	159.694	181.027	161.601	184.143	175.204	166.892
503.88	190.032	177.622	172.5	175.463	176.545	152.814	165.397	148.476	189.045	167.74
504.051	163.293	151.386	171.823	169.741	156.44	165.422	165.254	174.393	173.491	184.118
504.223	190.721	186.015	159.332	176.671	162.056	192.58	161.808	167.216	190.53	174.795
504.394	167.145	176.327	174.36	180.048	173.65	188.554	162.443	156.078	155.438	159.973
504.566	168.217	175.749	172.748	144.854	174.408	182.315	163.251	184.357	188.247	160.54
504.737	187.76	181.207	161.499	161.267	165.266	177.138	158.907	189.53	165.808	183.546
504.909	195.007	179.52	162.32	163.121	167.355	163.596	170.519	181.466	166.065	168.638
505.081	176.924	199.129	182.494	193.821	186.983	174.016	177.758	181.32	201.505	163.242
505.252	187.125	195.121	186.895	200.094	187.443	171.55	188.759	198.65	215.966	190.045
505.424	185.199	178.164	191.825	182.868	190.523	188.615	171.541	201.721	192.138	189.958
505.595	206.488	194.742	189.976	202.584	162.906	204.636	152.382	182.228	182.661	188.625
505.767	183.465	196.673	198.741	184.552	189.023	198.679	181.395	194.675	187.494	171.131
505.939	188.082	218.129	189.179	206.784	189.706	189.647	191.272	177.225	209.2	204.651
506.11	189.331	195.187	190.167	184.379	190.688	197.193	203.8	165.36	196.509	185.398
506.282	187.78	222.994	185.997	194.37	203.815	191.961	185.969	179.312	201.506	202.465
506.453	187.773	214.308	168.708	190.165	201.171	186.186	181.768	181.671	195.2	190.13
506.625	178.723	190.475	184.514	195.09	206.501	203.863	207.495	182.025	198.283	186.222
506.796	195.762	166.339	192.231	173.528	166.018	188.75	168.039	180.684	185.776	171.148
506.968	171.359	196.382	178.973	197.367	191.13	201.738	173.941	189.735	193.287	195.763
507.14	177.132	198.772	201.111	177.157	207.809	175.812	162.309	196.544	180.872	193.218
507.311	169.421	184.948	212.269	182.053	198.265	179.692	163.186	196.392	196.827	179.678
507.483	206.19	193.621	197.771	216.791	162.063	177.513	182.141	191.669	198.298	202.024
507.654	193.629	184.911	205.364	169.847	169.582	145.222	177.036	182.436	188.82	157.118
507.826	162.693	173.05	159.721	175.556	178.371	185.793	172.909	188.586	184.138	186.289
507.997	181.085	172.428	185.309	167.225	175.435	169.752	178.194	177.94	162.96	184.377
508.169	164.904	160.877	196.827	163.633	155.668	159.743	154.829	168.946	161.43	155.875
508.341	170.643	148.479	165.402	169.628	167.056	142.234	120.964	168.028	176.388	154.479
508.512	147.335	150.216	137.274	130.006	127.183	141.692	143.158	144.22	132.929	158.741
508.684	174.472	130.943	156.501	136.737	141.563	150.211	174.885	152.74	156.745	138.196
508.855	153.733	132.516	150.59	139.283	123.037	151.666	138.402	117.939	142.71	152.893
509.027	168.74	152.182	144.295	140.085	172.573	135.693	142.81	168.424	151.969	148.465
509.199	152.256	142.972	157.98	146.94	138.314	152.974	146.054	144.11	147.582	126.369
509.37	130.09	157.794	147.732	151.634	138.177	159.453	134.784	131.559	139.092	133.813
509.542	136.891	167.75	153.962	145.716	148.464	161.576	157.188	131.039	132.737	155.977
509.713	151.398	134.23	160.425	146.326	145.796	143.752	135.048	170.871	146.457	139.655
509.885	162.208	149.609	150.953	159.926	154.072	156.845	169.691	154.804	153.213	156.298
510.057	154.955	169.376	139.271	159.728	134.026	162.461	158.578	133.263	150.059	167.191
510.228	148.341	171.44	157.86	163.012	166.276	178.661	169.21	140.447	151.509	162.931
510.4	146.227	145.048	155.437	138.442	165.237	144.425	157.341	168.999	146.37	142.361
510.571	146.237	149.567	142.416	142.466	134.166	173.492	140.804	140.933	153.144	150.388
510.743	136.271	130.6	129.972	129.26	134.469	135.471	134.837	112.501	134.919	120.171
510.914	135.055	152.591	152.716	149.506	142.983	137.998	139.356	151.23	152.915	150.654
511.086	138.455	143.033	163.165	163.21	156.921	118.64	138.278	160.18	153.362	148.853
511.258	162.055	153.119	160.492	148.775	146.238	156	131.094	135.483	140.175	141.172
511.429	136.973	127.322	150.636	157.898	116.72	125.203	132.043	133.692	138.867	138.599
511.601	157.939	118.614	120.246	153.206	138.296	118.238	121.793	137.09	144.467	130.054
511.772	125.645	136.363	144.928	141.958	155.531	115.438	143.991	131.304	143.874	145.315
511.944	127.861	145.905	132.036	129.553	132.705	138.634	107.92	122.66	130.239	129.19
512.116	142.262	129.179	136.021	130.821	134.503	131.038	130.882	139.992	124.296	156.033
512.287	128.704	139.158	128.929	134.609	117.756	121.973	136.88	125.705	115.515	102.365
512.459	125.38	117.774	138.232	124.612	122.835	142.911	119.712	107.758	130.738	130.944
512.63	140.888	143.437	145.317	132.936	140.571	132.41	141.411	121.038	138.071	149.67
512.802	132.756	138.27	151.777	130.75	143.073	151.993	138.715	142.369	129.451	120.993
512.974	146.144	133.428	149.333	144.389	145.569	145.837	121.795	141.442	127.618	142.304
513.145	145.508	122.756	130.537	128.294	153.275	140.292	131.016	142.535	138.803	159.095
513.317	108.984	146.143	159.578	129.582	130.022	132.747	145.572	143.587	132.729	128.234
513.488	140.219	150.302	133.396	127.724	148.183	159.934	136.034	154.603	139.414	145.913
513.66	144.899	156.671	163.203	148.758	119.445	122.89	142.42	148.776	147.754	139.852
513.832	150.398	145.593	137.254	132.073	152.005	174.219	139.63	147.937	169.585	147.545
514.003	134.958	143.327	144.493	154.2	132.665	171.506	148.591	137.374	139.279	147.239
514.175	134.413	145.672	134.926	121.72	136.256	151.615	158.2	139.013	160.13	170.238
514.346	145.179	144.275	140.335	140.997	131.204	149.978	140.506	139.315	152.899	139.893
514.518	150.586	150.413	164.427	140.61	147.811	138.892	129.935	140.399	148.588	146.283
514.69	129.129	140.105	166.25	140.957	144.774	146.994	133.183	134.442	169.785	155.606
514.861	135.733	142.353	145.957	141.509	165.952	138.817	144.89	143.477	159.203	139.433
515.033	154.156	143.831	150.576	137.427	144.615	132.57	146.343	136.977	145.637	139.946
515.204	143.857	140.552	153.79	147.176	145.664	143.059	130.754	159.021	140.428	156.911
515.376	135.69	141.788	153.347	143.354	136.777	141.645	129.573	154.727	130.81	153.1
515.548	167.252	132.555	141.227	134.849	159.892	165.729	148.337	134.643	138.947	168.024
515.719	127.486	149.953	152.831	147.181	134.108	149.809	148.346	129.88	143.568	125.842
515.891	153.105	163.506	138.269	137.669	145.05	146.3	119.359	142.279	148.007	140.165
516.063	162.775	144.608	150.366	128.646	134.575	153.82	153.548	153.166	144.73	138.575
516.234	161.339	144.792	150.56	140.576	148.214	150.668	130.181	163.492	140.576	158.25
516.406	139.315	149.725	177.855	157.537	141.356	141.644	158.214	149.643	154.414	142.961
516.577	132.603	143.69	170.285	130.627	137.263	151.928	147.818	130.437	143.336	143.891
516.749	139.933	147.206	168.818	128.347	125.636	140.336	145.111	140.401	135.799	139.728
516.921	139.013	137.402	149.636	171.098	139.604	125.742	133.145	150.995	136.565	140.724
517.092	148.605	129.428	165.808	145.449	138.956	151.609	127.308	142.661	127.424	126.281
517.264	150.816	151.363	155.2	149.559	130.574	156.483	149.5	139.314	142.629	132.409
517.435	145.803	135.408	144.233	122.196	136.861	136.921	126.632	148.889	129.359	142.485
517.607	148.604	133.709	141.103	139.274	131.121	147.569	125.415	141.713	154.743	114.889
517.779	142.84	153.799	141.999	141.347	151.924	138.964	131.781	144.258	154.411	146.155
517.95	151.673	137.239	125.145	134.253	140.118	126.867	136.785	149.766	144.266	128.15
518.122	139.096	139.635	160.482	148.951	147.924	144.445	140.814	128.931	142.139	131.765
518.293	119.135	148.628	134.66	122.626	120.411	139.933	121.826	146.897	142.831	149.279
518.465	156.667	121.06	145.677	130.843	135.721	146.893	122	143.437	146.007	158.079
518.637	140.709	146.712	132.023	124.495	124.891	148.222	157.413	145.929	144.947	124.57
518.808	144.048	147.173	136.878	134.558	134.237	146.075	137.738	144.521	138.611	140.503
518.98	162.867	144.576	162.992	134.078	149.995	168.424	138.2	170.4	147.074	156.733
519.152	137.893	140.78	140.606	153.807	128.086	169.316	123.587	164.001	143.043	141.639
519.323	148.851	150.329	142.145	144.771	147.04	139.577	132.885	150.265	141.055	138.477
519.495	162.57	130.317	138.626	123.807	139.765	153.28	124.88	118.692	134.942	149.586
519.666	157.616	114.247	134.74	149.319	150.171	148.602	120.554	122.403	143.743	130.831
519.838	122.823	121.953	95.3854	126.245	113.999	126.701	127.278	132.413	127.482	131.206
520.01	127.903	137.327	124.301	106.995	137.557	116.109	100.311	118.082	118.292	121.088
520.181	132.575	115.979	114.169	126.863	117.623	137.88	139.177	120.611	121.994	126.217
520.353	137.758	107.99	124.86	122.289	124.293	136.728	112.588	142.895	125.627	128.397
520.525	111.767	136.034	115.415	120.057	102.042	125.865	124.096	136.911	121.997	129.877
520.696	127.017	141.041	128.106	127.859	131.72	118.31	134.689	118.418	139.106	134.187
520.868	124.329	108.38	131.224	133.985	133.656	127.014	118.974	118.307	139.871	119.407
521.039	133.072	124.751	132.528	142.302	125.67	124.822	124.918	120.503	140.515	130.47
521.211	150.054	132.305	132.186	138.393	135.981	119.417	134.061	146.598	119.748	130.566
521.383	114.764	118.554	144.026	138.194	122.732	132.13	138.745	130.142	133.381	137.31
521.554	141.944	129.313	129.893	132.154	128.822	136.301	130.132	136.19	133.405	128.265
521.726	143.053	142.654	133.982	134.636	120.664	149.655	130.303	139.831	144.901	130.28
521.898	118.336	152.828	130.299	138.575	150.49	146.423	128.929	127.825	160.389	112.731
522.069	130.761	121.8	139.497	129.973	133.345	132.741	136.284	139.799	149.964	130.242
522.241	147.869	150.695	155.195	145.468	143.753	163.423	130.777	136.372	139.812	140.432
522.412	135.176	153.364	148.682	160.312	146.44	145.622	118.818	138.408	146.885	141.295
522.584	116.59	150.402	127.577	120.621	132.455	131.176	120.658	125.563	132.898	142.689
522.756	136.726	128.073	135.778	147.402	143.856	135.012	135.051	134.682	148.201	142.611
522.927	123.31	114.675	131.526	124.579	122.64	112.215	119.57	109.829	104.096	99.8839
523.099	132.418	133.63	137.208	118.528	102.565	115.534	122.476	125.082	122.081	123.612
523.271	115.874	101.932	113.316	101.768	129.212	101.304	122.697	123.699	111.289	128.885
523.442	112.223	107.026	133.921	121.033	104.922	126.973	123.799	126.648	138.068	129.284
523.614	111.763	135.947	112.667	120.073	127.699	122.346	105.744	136.367	121.567	129.874
523.785	129.701	144.622	131.51	134.167	145.946	125.018	121.845	137.724	129.484	129.616
523.957	119.928	127.309	129.513	105.871	116.742	118.217	108.183	129.557	121.998	117.557
524.129	143.707	140.347	161.714	142.458	150.332	149.526	143.386	152.398	147.371	131.299
524.3	131.711	146.505	130.583	133.184	126.722	124.795	142.471	129.699	136.267	125.486
524.472	130.439	142.525	137.249	158.007	147.002	123.744	143.257	149.979	142.939	143.269
524.644	133.019	145.373	128.232	148.844	141.448	147.248	140.203	159.223	141.914	151.591
524.815	147.595	156.744	148.276	142.258	159.184	151.116	141.352	152.393	165.109	154.084
524.987	139.841	164.822	138.489	144.484	152.071	155.583	144.477	164.11	164.105	178.022
