?	Curve-1_E	Curve-2_E	Curve-3_E	Curve-4_E	Curve-5_E	Curve-6_E	Curve-7_E	Curve-8_E	Curve-9_E	Curve-10_E
nm	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u
409.77	3903.19	3874.74	3769.04	3828.09	3777.02	3797.11	3912.38	3794.84	3632.9	3768.73
409.941	4495.17	4591.13	4404.37	4655.45	4545.47	4652.47	4439.44	4505.11	4430.87	4531.18
410.113	4793.96	4510.45	4606.3	4534.64	4348.76	4642.92	4370.45	4562.26	4573.46	4413.25
410.284	4112.67	4181.53	4156.04	4206.5	4012.92	4151.74	4062.29	4082.27	3973.2	4073.23
410.455	2728.65	2763.73	2660.56	2663.44	2622.07	2721.51	2726.26	2781.36	2671.43	2807.71
410.626	1802.42	1849.24	1913.83	1826.08	1942.58	1885.79	1853.08	1866.03	1888.29	1875.01
410.798	1116.17	1184.47	1182.05	1265.58	1152.64	1195.73	1223.15	1239.91	1105.44	1196.95
410.969	555.735	593.097	486.545	516.92	599.845	567.133	487.827	524.021	436.573	563.662
411.14	420.299	402.356	383.55	351.746	413.523	359.45	454.536	436.084	438.574	428.397
411.312	472.267	447.674	352.499	440.526	415.75	474.429	429.994	529.95	471.595	361.048
411.483	289.12	374.332	367.192	384.736	374.125	255.749	434.971	394.086	315.439	361.126
411.654	375.461	440.129	339.581	332.145	331.876	355.106	516.499	393.12	405.904	328.002
411.825	343.787	328.255	309.052	265.516	308.97	360.757	273.399	369.851	290.097	270.206
411.997	396.23	302.378	376.795	402.715	436.843	430.473	366.663	384.23	363.685	338.161
412.168	318.522	265.468	336.146	326.826	265.172	399.64	356.308	285.415	325.304	406.031
412.339	259.621	269.882	292.864	322.034	312.844	303.151	310.877	236.64	236.011	337.014
412.51	368.449	363.257	289.14	430.277	309.686	291.148	283.695	327.197	292.423	318.317
412.682	394.987	330.145	379.094	209.088	340.386	352.595	320.318	265.619	414.45	392.579
412.853	338.838	225.786	213.187	427.604	346.84	379.652	389.893	373.129	330.555	385.836
413.024	296.779	387.31	315.496	375.611	323.41	322.86	394.269	331.216	324.316	371.424
413.196	335.78	418.905	299.951	277.492	240.444	316.843	243.678	298.915	366.748	371.313
413.367	239.66	365.583	334.567	286.873	362.075	329.516	349.753	363.628	366.078	296.098
413.538	330.616	282.84	313.691	313.338	365.022	309.472	402.138	287.221	323.595	321.86
413.709	334.399	319.288	362.773	339.272	341.192	361.926	321.948	283.824	302.489	404.139
413.881	331.518	355.792	327.419	260.163	370.367	275.495	294.211	364.883	332.173	285.035
414.052	301.687	280.362	292.709	277.961	328.094	197.516	334.039	293.198	258.138	309.179
414.223	284.841	343.452	337.106	390.469	341.973	271.161	355.849	316.814	299.402	394.16
414.395	208.354	347.144	311.903	296.125	387.135	343.072	357.162	320.328	298.964	336.475
414.566	300.073	383.477	296.994	355.359	259.316	375.419	343.455	337.023	343.336	238.356
414.737	340.485	383.692	347.893	400.415	339.972	370.116	360.138	375.379	331.36	368.745
414.908	338.768	291.435	415.955	308.655	373.396	431.519	302.408	331.7	379.452	348.74
415.08	348.234	384.824	326.903	332.854	403.611	347.331	411.762	354.535	397.434	407.614
415.251	363.191	414.167	332.975	338.955	387.742	330.969	459.651	341.407	340.755	368.086
415.422	387.684	337.808	364.553	363.48	293.261	350.746	390.486	419.021	314.208	351.258
